SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4,SampleVariable5,SampleVariable6,SampleVariable7,SampleVariable8,SampleVariable9,SampleVariable10,SampleVariable11,SampleVariable12,SampleVariable13,SampleVariable14,SampleVariable15,SampleVariable16,SampleVariable17,SampleVariable18,SampleVariable19,SampleVariable20,SampleVariable21,SampleVariable22
-36.753737,36.997623,47.515917,13.949617,14.709469,32.557059,15.962854,84.506122,9.1891762,11.369201,11.072332,55.003040,8.4202672,38.538092,7.5959679,34.629761,55.787906,49.693224,18.368342,34.167213,50.931154,64.657365,7.5522039
-35.404854,36.288501,48.027633,13.570761,15.809393,33.326279,15.846567,83.939993,9.2801842,12.170255,9.3061966,56.077631,7.8636790,36.898927,8.8125939,35.527622,54.775017,51.022180,17.767616,33.441434,51.115467,66.357202,9.8851502
-37.240675,35.841374,52.129512,13.665260,14.170540,32.523705,17.200171,83.165409,9.9843526,9.2077824,9.2185646,51.640342,6.0613280,38.593467,7.6528628,35.246972,57.193182,50.072475,19.337425,31.819656,48.942280,64.581468,7.9486082
-38.245177,33.652119,50.560050,12.757250,16.253789,31.614976,17.709135,79.733794,10.186629,10.948037,9.2679314,52.062001,8.4993583,37.088453,11.859352,35.230196,55.980209,50.359874,20.552341,31.531834,48.002742,65.688134,8.7625186
-45.642036,33.028956,51.484204,11.113718,16.772125,34.742469,16.072102,82.190363,10.862071,9.4581727,6.1820605,53.742999,7.2886327,36.756951,9.5705972,35.026564,53.508022,52.751450,23.443577,29.044077,50.119863,62.915627,8.5525892
-39.389296,33.722657,50.753820,11.487274,16.154243,35.227966,16.666453,82.832614,9.6253572,13.326464,8.5745010,55.217679,6.5020987,38.080234,8.1619873,33.697144,52.767246,52.145631,19.854165,33.616495,54.192201,64.295156,9.6132088
-35.592357,33.522447,49.996767,12.659460,17.876210,33.002539,18.368682,82.809615,9.2191499,12.577174,7.8492239,54.479606,6.2284411,38.353443,8.2057531,35.655224,53.731705,48.004050,18.482660,32.555359,49.911081,64.912436,7.6082908
-33.150852,34.604692,49.352808,13.544914,14.895332,32.813533,17.981819,84.502580,8.0169874,11.378952,7.8872210,54.116709,7.9244064,38.253417,8.0741168,35.399242,53.261624,50.093798,18.729236,32.229589,49.101613,66.239227,9.3824401
-36.688229,33.516741,48.394160,14.703082,12.819934,33.249773,15.853120,84.234080,8.9565465,10.588276,11.095883,54.484634,7.5083284,39.088648,7.8550432,36.482130,53.334665,49.992314,21.204641,34.067132,50.816601,63.754220,7.1623863
-39.806435,36.452540,50.441551,12.838861,16.005134,30.862657,20.280113,82.622853,6.5291359,9.9869626,10.515872,54.502749,5.3082855,39.521345,9.9363643,34.493907,53.392690,50.529946,19.418455,31.703166,49.777024,63.299429,5.7139440
-38.078585,37.279552,49.386895,12.070688,15.878123,32.680411,18.329049,82.318519,8.5336906,12.295332,6.1835869,52.472982,7.5322390,40.302189,8.8090472,36.206898,53.206961,50.442502,18.605235,31.280055,49.733612,63.409329,10.255489
-34.602065,36.605227,48.754265,14.700831,17.014752,30.988003,18.522232,81.523639,8.4133083,11.810311,10.511535,52.575289,8.9307275,38.156355,9.8312975,36.627676,53.522506,52.933138,20.827531,32.993112,48.842594,64.873832,8.8404649
-41.249165,36.221891,49.924289,17.357419,14.963030,31.243242,17.468570,81.178972,12.123474,14.356680,10.960971,52.355829,7.6629071,39.204036,9.2387558,35.944131,56.473987,51.849129,20.332957,32.089849,50.599465,65.416547,9.6239791
-42.255307,36.709245,46.992642,16.866280,16.311457,31.436836,18.594771,82.716797,10.868477,13.745517,8.3390074,52.674781,7.5530375,38.379301,9.8860752,36.406530,57.452944,49.049518,22.148853,33.094636,49.775555,64.654197,7.5608760
-40.110265,35.328053,46.789665,14.395714,16.003462,30.817380,19.542427,84.036504,8.4895457,11.183441,8.9213934,52.884657,7.5465061,39.667106,11.471392,35.276559,57.361910,52.616665,21.334781,32.244219,50.191156,62.088628,8.9837830
-39.369772,33.749334,46.573663,13.893113,17.674779,31.885956,17.050794,84.094207,8.0484950,11.192627,10.526421,52.569462,4.6929420,37.327782,8.4904870,34.190506,53.222123,51.814445,20.720001,31.907987,50.807742,65.994795,11.435596
-37.428852,37.325466,50.022481,12.897359,17.994331,31.937207,16.727254,82.999423,8.7338046,10.003510,8.7978431,52.395039,4.3427108,34.911735,9.6439211,35.872669,53.478374,52.457392,20.069854,32.531286,50.531589,63.743535,9.1631716
-41.253284,35.816953,49.464985,11.713069,15.272298,32.829071,14.670361,83.529700,7.8522228,10.796920,9.9037551,50.134206,8.8995896,37.273399,8.9791461,36.588811,55.414847,52.690176,19.521192,35.580177,54.075896,65.825497,8.9568561
-36.233265,36.065716,48.709065,15.465492,18.204053,32.178820,16.577196,83.700155,5.8126478,11.886583,8.3784513,53.203335,7.3542540,37.754786,8.5776778,33.920424,55.444919,50.532717,21.448716,33.205629,52.441744,64.363721,9.0564614
-38.419239,34.471134,52.135777,13.508899,15.628473,30.794599,16.680450,82.328637,10.339064,10.200542,11.138972,51.080459,7.6872619,37.685213,10.992826,35.688998,56.455079,52.168174,20.606839,34.385251,48.486577,63.243111,10.151739
-38.357208,33.481371,48.471629,14.010479,16.460091,34.750520,16.353291,80.507937,10.520105,11.927123,11.638414,51.204312,7.6964544,37.272266,8.6509644,36.013283,53.967416,50.827758,19.007447,34.751927,48.862224,63.688121,9.5614975
-40.511719,33.162970,48.710345,13.061411,14.301492,33.051631,17.708334,82.703210,5.0048381,11.503529,9.8651714,53.669826,6.5275634,37.360250,9.5849102,37.688956,55.242024,54.658707,18.678076,33.971842,50.670654,64.953064,7.7274395
-45.959107,36.272372,47.705897,16.826473,13.837581,33.889878,19.060847,85.284544,8.0688279,8.9023181,11.781514,53.466215,7.5047582,40.822123,8.5825429,37.385146,55.543466,49.848497,19.215035,34.654900,50.514476,67.239469,10.116234
-38.410275,35.639215,49.739015,12.662433,16.714301,33.806242,15.653489,85.584322,7.7100467,10.698544,11.741695,53.613388,8.4916568,37.296446,8.4675787,37.184438,55.338921,51.500517,19.559326,35.931533,53.073656,64.374316,7.4858433
-39.796809,35.874519,50.610061,12.561807,14.728781,29.809377,17.399209,84.697740,8.2694141,10.071318,8.4628858,55.190802,7.0354965,35.534480,8.4987429,36.984501,57.281425,49.000141,17.992951,32.972994,52.059174,64.398757,7.9111452
-40.241762,37.100214,49.037955,15.307182,15.237179,31.460324,18.601173,79.653199,8.0821613,10.582022,9.0660421,52.502881,7.1266289,34.712129,8.1606038,35.205670,55.155512,50.231946,19.582649,34.729533,53.657805,64.699602,8.1133602
-37.378053,34.790621,50.274720,12.982030,13.441645,30.469586,18.213453,83.430896,9.0733729,9.3668840,10.543623,52.385300,6.3633064,38.487089,10.742810,34.556291,52.342927,51.206885,18.616974,34.558484,52.336847,63.520321,9.9647391
-40.804769,35.010261,52.338568,14.078254,15.489734,30.247735,19.008223,82.366509,6.4464159,11.809778,8.5045240,54.011414,7.6610138,38.849450,8.8976108,34.664508,56.153448,48.796507,19.005079,36.103499,49.153648,62.523383,8.8166101
-36.435021,34.642469,48.218889,14.846901,15.598962,31.580160,16.844614,84.224738,8.4072799,11.018912,11.226964,52.488676,6.0423653,38.601839,8.2243595,35.835553,54.177341,50.909398,18.767137,33.353578,47.341451,66.164959,7.9331906
-37.614932,34.583490,50.304237,15.861780,14.057141,34.001475,16.182321,83.691784,8.7651972,13.508197,10.797648,55.598098,5.6591073,38.186500,9.4467316,35.081690,54.005284,50.679668,17.613127,33.962046,51.913583,64.746820,9.3701145
-38.319919,34.817420,49.460859,12.892595,15.398894,30.918054,17.565854,83.040328,5.4383209,11.254807,8.9221476,53.243199,8.3165259,38.308216,8.8769228,36.195928,53.521759,51.039650,18.648447,31.121734,52.955972,60.917511,7.7592494
-39.916499,34.474470,47.660833,14.173529,15.849987,32.378718,17.755951,84.843347,5.8920174,11.713776,9.0466205,53.992645,10.128286,39.116142,11.484023,36.153311,53.539985,50.433562,18.436850,33.172868,48.524173,62.318801,8.0210698
-36.817676,36.019155,49.250701,12.360797,14.066369,33.609875,16.936009,83.490851,7.4796141,11.136176,11.233808,52.896543,9.3413096,36.300754,9.3301663,36.413698,53.984938,51.677908,18.243339,31.359873,52.836733,65.627861,10.414201
-37.765279,34.722748,50.760113,14.503334,15.150774,34.547148,17.281186,83.770091,10.004219,10.290710,11.959773,53.277904,5.4901301,38.995069,10.715293,35.175971,54.306267,48.288463,21.154915,31.574250,52.183934,63.948466,10.665120
-35.704330,34.164955,49.304639,15.294724,15.394990,33.908148,17.636635,82.653577,9.5615358,12.554778,9.3934750,53.549742,6.9730307,36.835507,10.222951,35.524796,55.035916,51.221282,20.756291,33.855583,49.140499,68.394803,8.8094410
-38.258027,33.476133,49.425222,14.613796,13.276293,32.017200,17.795073,83.401383,9.5508259,13.917497,8.8638884,52.155707,4.9679264,38.575732,9.1540380,35.090955,55.275051,50.777194,21.798475,34.794264,50.849976,65.387744,10.552384
-38.067293,35.137165,49.239115,15.043708,15.599919,33.221996,18.643448,79.971395,8.7029483,9.2268168,9.5408509,53.104551,8.8335517,38.382194,7.8723111,35.528063,56.497349,53.205423,20.157802,35.300350,51.261009,63.986323,10.367992
-41.615166,36.848473,48.765427,13.118260,16.860694,30.942407,19.875968,82.353841,8.5395123,9.9492576,9.1226291,57.466462,6.2539861,36.599247,5.7757660,35.829899,52.525143,51.009847,20.066216,33.951532,49.863343,63.960699,9.6908891
-40.496087,33.532313,50.665261,14.691256,17.303091,32.032705,19.449627,79.660517,9.5569138,12.404705,8.5637484,53.201195,5.7352263,38.010218,9.7709783,36.602991,51.265438,50.609508,17.894998,34.745586,50.462975,63.312586,9.9447968
-38.423010,33.346155,49.993474,12.923502,17.496649,29.972791,19.879188,80.437416,9.2362097,11.901398,9.4700423,53.486596,7.5542238,38.031451,9.2143469,36.113389,54.700479,53.112435,21.092726,34.896767,49.557057,63.109159,10.349680
-39.764426,35.241595,50.884636,13.271921,14.267427,30.787618,17.864640,80.674426,8.5830117,9.0369585,8.9917275,54.523352,4.8878084,37.652188,7.7063918,33.817413,54.010273,51.661194,21.122682,33.465535,52.891120,65.041917,11.656898
-41.249759,34.549580,51.223417,12.556037,15.726357,35.748347,16.228489,79.906392,11.816147,10.385930,8.4796947,52.982778,8.2466119,37.862163,8.0247509,34.689894,55.952706,53.707888,18.440020,33.414724,49.565130,65.704472,9.1968574
-43.374349,33.472058,52.550719,11.948881,16.615451,33.630259,18.006066,82.410151,10.862115,12.155036,10.017241,53.406172,7.0057926,39.738378,6.2897387,35.685502,54.825335,46.636763,18.965597,32.911088,49.537395,67.031143,10.025301
-41.327185,32.937781,52.112687,11.001881,17.666089,31.596183,18.000712,82.497418,10.308154,10.528187,9.9429777,52.394241,8.1036584,37.553004,12.144414,35.470879,53.910606,52.656560,22.896927,33.272378,48.110951,65.470926,7.1420710
-44.728663,35.196252,49.789013,12.219190,13.078446,32.456211,19.539491,79.685264,9.5363282,8.5389403,10.522465,50.669218,7.3910017,38.317403,5.8871629,35.855611,56.680355,53.264055,19.325400,32.007749,49.807519,64.085598,8.8933317
-43.202934,33.511066,50.490386,13.003208,15.257460,32.613492,19.548757,78.808918,10.535727,9.0404085,7.4229404,50.896492,5.2326797,38.627979,9.6310823,37.399241,52.071117,50.246282,19.475305,32.696356,50.695300,64.949437,9.8679349
-40.734747,34.048216,47.318830,15.503383,13.321132,33.088728,16.475207,82.183162,9.6715441,11.930218,7.7823546,51.681255,7.3065245,39.768494,7.1447038,35.388153,50.501029,49.906383,19.980621,32.375395,50.190151,64.435509,8.2299506
-40.474614,35.308380,50.286129,12.833248,13.969698,30.822542,17.803609,80.660198,7.7400734,11.288422,9.4712810,51.690397,7.8488317,40.667841,8.7691078,34.555034,56.458082,50.040937,19.161564,33.704444,53.889031,66.504775,10.158282
-34.997254,35.219267,51.705933,11.761242,15.203259,31.088269,19.441620,82.111917,7.5833783,11.140839,7.9886729,52.525233,8.7683216,39.104932,9.3220071,34.762180,55.459539,51.728199,19.518162,33.110051,51.865012,65.733293,9.4177324
-38.399558,32.164744,48.430105,15.444567,14.169701,33.620237,18.174866,80.806528,8.9360763,9.7593471,8.8926708,54.561668,7.2613908,37.833744,10.804083,35.011569,52.631348,50.109903,18.423147,32.822245,52.769532,65.344358,7.5565249
-39.940020,32.730219,50.767814,13.226127,15.054808,34.142258,19.168752,81.065985,8.3828980,13.184373,8.6561107,55.971317,8.3477048,36.815217,12.622462,35.479415,54.639782,51.493907,21.265493,34.673483,51.731532,65.721042,8.6371457
-39.670112,34.794876,51.696923,11.824231,15.350894,35.189437,15.179369,82.381184,10.215277,12.870128,8.4126269,52.517182,8.8906540,39.062349,11.167759,34.134392,54.032524,51.094056,19.991642,35.433008,48.825541,65.555599,9.0818413
-39.586593,33.981721,49.101011,13.005163,14.062648,34.582108,17.009299,84.886687,8.2039029,9.7098282,8.7728123,54.270823,6.2305760,36.817246,7.3494455,32.784715,54.126854,49.921542,20.829232,32.550097,49.183254,64.393226,5.4187779
-38.888095,35.746583,48.116351,13.786660,15.496745,34.057033,17.470853,83.978549,10.243727,12.052822,6.3343521,55.452548,6.8675821,35.651636,10.959651,35.045161,54.759873,48.303801,18.743459,32.471256,50.639107,64.998964,9.7729248
-39.367042,38.360472,50.112894,13.688512,14.889001,32.068108,16.362876,83.391260,9.5018469,10.638182,8.4163923,55.421669,7.4736545,34.638704,10.040607,34.078822,54.826395,50.297531,20.904750,31.327703,50.197649,67.493764,9.0151072
-48.267856,33.642073,48.188489,13.282050,16.468568,29.831831,17.641695,82.572765,9.4883231,8.0083457,6.7395301,53.666510,7.9820401,34.478325,6.7051004,35.339833,53.971752,48.151027,17.721859,31.864136,48.596168,63.267684,5.2039078
-43.369030,32.374336,49.401923,16.254462,15.926820,30.181430,17.895998,82.892986,10.185398,9.6988569,6.9020849,51.831941,9.6736709,36.746297,10.772668,32.752852,54.415689,51.189384,18.336321,30.172635,52.505326,64.460603,7.5878325
-42.112941,35.276763,47.907129,16.478010,14.068607,31.124693,18.391059,82.482518,10.752805,12.353141,9.9854168,50.604573,6.9223670,38.790174,11.259669,34.579334,54.019210,51.461937,18.866741,34.991618,51.258495,61.367628,7.2833697
-37.184720,35.409564,47.457945,12.296101,13.622164,32.477284,16.711511,84.083907,7.3007073,11.386664,9.7890810,53.766521,8.3897807,39.469938,8.6568924,35.595871,55.547763,51.705847,19.288977,34.074923,49.572979,66.522073,10.669890
-35.805634,33.925402,47.222854,12.490673,16.532338,33.579383,17.855511,84.153940,8.0957189,11.295583,7.4113918,53.646839,7.4278573,36.616476,8.8724769,34.952958,56.400106,53.307244,20.359770,32.152731,51.394318,65.374264,8.6107258
-33.158095,33.776912,49.419730,13.494426,16.213534,31.876021,17.314343,83.064264,9.6651702,11.199221,7.9188249,53.382929,5.9726855,36.014932,9.0614940,34.996689,54.542274,53.645760,20.620743,32.691791,52.175056,64.937031,9.1120342
-33.604462,36.216054,50.053271,12.738885,16.536467,31.912296,18.279489,81.476509,8.5388556,9.6770946,9.7644244,54.415880,7.6969577,38.483786,10.227723,35.441862,54.106086,52.522571,19.063144,34.955565,51.246056,62.906395,7.5806018
-33.604462,36.216054,50.053271,12.738885,16.536467,31.912296,18.279489,81.476509,8.5388556,9.6770946,9.7644244,54.415880,7.6969577,38.483786,10.227723,35.441862,54.106086,52.522571,19.063144,34.955565,51.246056,62.906395,7.5806018
-35.303803,35.563056,50.339065,14.061939,16.117392,30.257149,18.969475,83.724746,10.118102,11.654485,9.6456557,54.189460,7.0515211,39.740898,7.1876965,34.921787,52.245173,49.966075,20.359712,33.835026,48.730482,64.757570,8.1649402
-33.304401,35.563633,49.345962,13.382285,15.858416,32.190209,16.361970,82.644650,11.250436,10.175143,8.4602004,52.431238,5.3146269,37.449100,10.398497,37.182179,53.482777,51.049297,19.898712,33.564109,50.522369,64.555444,9.1985559
-34.885268,34.967710,50.150291,12.338217,15.282769,32.397250,15.292569,82.047812,8.7315384,8.6300073,9.9320617,52.718825,7.8320375,38.482661,9.6672889,36.710958,52.621600,50.912134,21.292399,32.872293,52.137001,62.200546,8.9496750
-35.718437,33.652265,51.120136,13.989601,17.903432,31.986524,17.804649,82.735957,8.6255153,9.1774487,9.9342115,54.427032,8.2341049,37.774760,11.222617,34.153734,52.678661,52.936377,22.002849,33.657882,50.269374,65.421872,7.7846368
-35.236171,34.453749,50.406937,15.817449,16.403011,33.162400,18.657645,83.717245,7.4947831,11.602786,8.6034015,51.558535,7.2686815,38.932250,9.9743741,37.094144,55.255491,51.351958,18.481418,33.579422,52.261752,65.385965,10.394081
-38.235622,34.105439,49.195792,15.035326,16.798704,33.089205,18.815137,82.180365,7.8914599,7.9290937,8.1969325,53.697724,7.5793867,39.331127,9.3903281,37.200100,56.290582,50.268113,21.898003,31.309902,53.260975,65.465568,8.9992916
-36.235274,33.497733,49.688657,15.607047,15.207610,34.573569,18.586488,82.397083,9.0597021,11.879370,7.4553716,52.860855,6.8493708,40.060914,10.082310,36.707100,53.670502,51.007485,18.713683,32.199896,51.879347,66.652350,8.3283773
-37.046077,35.072000,50.738136,14.510623,13.207156,33.280920,18.290756,83.332319,10.300791,11.642366,9.6016934,55.813382,8.0309947,40.061345,10.531192,36.557745,52.176501,52.171675,21.229997,33.574713,52.377632,64.991981,9.8254901
-36.417425,35.185846,49.744016,14.385220,14.732729,32.978136,16.658489,82.822776,8.5135502,11.463453,8.9993440,54.898680,7.5801882,38.871627,8.1643790,34.727175,50.889210,50.355374,20.663865,33.787775,52.201824,67.507978,7.0939455
-40.954022,34.857542,51.724895,13.110392,14.641923,33.106250,17.451066,80.678616,8.1412119,9.8861899,8.0096329,52.423604,7.2096722,35.313630,9.6809888,32.724089,51.470949,51.134744,21.802709,33.706873,50.762398,64.897813,5.6006687
-47.652475,35.914064,51.829958,10.875131,16.010734,34.714775,17.057190,80.617287,7.0566418,7.3668175,11.304373,51.843819,6.8089477,34.832934,8.0128474,34.627592,56.570760,48.302462,20.305129,32.522892,52.416691,65.286051,6.6464108
-41.532087,37.477565,50.911927,11.793093,16.073127,33.704626,20.602348,82.014294,6.0715393,11.706651,10.148266,52.158041,7.4324413,39.118741,9.9828294,33.961999,52.105659,48.814264,18.475028,33.041324,49.596681,65.025095,7.8837835
-36.236061,34.017509,50.928414,12.271027,15.769760,33.146102,15.724867,83.256656,9.7178540,9.7625871,10.035738,52.885972,5.9887793,40.550368,11.307324,37.189747,54.730171,51.711675,21.536541,33.706312,49.943772,63.127166,8.7407183
-37.679529,35.529837,48.340965,13.814396,17.980782,33.197629,16.527026,85.505444,11.475686,10.659901,10.241439,52.139378,5.0024369,38.911623,10.101299,34.931754,53.353614,50.956452,20.529236,33.909432,50.141777,65.936082,7.1611277
-33.313006,35.423113,48.804113,14.283049,14.524323,33.758893,16.690834,82.607944,9.5272808,11.168460,10.266748,55.336797,7.1292607,37.939113,9.0788691,35.530314,55.275411,50.835842,20.296533,31.310890,53.560743,64.361226,9.3447030
-33.313006,35.423113,48.804113,14.283049,14.524323,33.758893,16.690834,82.607944,9.5272808,11.168460,10.266748,55.336797,7.1292607,37.939113,9.0788691,35.530314,55.275411,50.835842,20.296533,31.310890,53.560743,64.361226,9.3447030
-34.980441,36.540660,49.340872,15.224685,16.294408,33.308158,17.340490,81.092908,9.1710674,12.425173,11.919409,53.853615,7.5676977,36.119429,9.2039137,34.313770,53.702602,49.214590,19.678520,32.361547,51.470605,63.818247,9.8326061
-33.355570,34.762069,50.413621,14.310662,16.087064,33.138730,18.869724,82.581188,8.4307419,12.355067,11.311724,53.426749,8.2992575,39.256633,9.4400401,36.825248,54.590964,50.197948,18.521557,32.754509,51.633566,65.974850,6.6887107
-33.514084,34.816710,50.376925,13.854160,16.688439,33.036767,17.756780,82.661497,7.4945965,10.310440,11.091250,52.449881,7.3032706,39.029169,10.303366,36.042387,54.144468,49.387263,19.363078,33.147062,49.932793,62.396714,6.8989687
-34.313373,36.124864,49.648282,14.521179,16.705255,32.751695,16.679075,83.874525,9.5122799,12.147953,9.7872386,52.927382,6.4072156,36.560576,8.2239561,36.556921,54.472518,49.867636,22.151690,32.539780,48.569009,62.941207,7.0615292
-41.787405,32.872643,48.117276,14.696301,12.142085,33.497218,15.961535,84.071303,10.665935,11.203292,7.5089829,51.920939,7.6342818,36.860260,9.9649281,37.053152,54.886472,50.222709,21.993644,33.909781,48.861313,62.310462,7.7469802
-39.453069,36.258677,49.610909,12.067643,16.303467,32.499062,16.502805,84.138806,11.944169,11.282693,10.573358,53.811910,6.9527862,37.220896,7.2878808,34.452584,55.599471,48.916967,19.313000,36.530149,49.909817,63.964613,10.095368
-39.747788,35.896805,47.234664,13.363070,14.815345,32.729315,15.951848,84.083921,10.995712,11.333997,7.8465863,52.544746,4.3247007,36.863134,8.5714765,34.977914,55.219029,50.515925,20.816600,32.884005,50.918025,63.812617,12.021083
-47.015433,36.451957,52.596614,14.104738,15.706134,32.473992,17.960487,80.670205,9.0818821,15.534632,12.658807,56.934648,7.8178801,37.798129,8.9969233,36.179114,55.459616,52.986029,20.215263,35.004966,52.847717,64.563652,5.9650098
-35.231372,34.383541,51.646730,12.287514,15.277911,32.446211,18.359278,82.810211,6.9257488,10.528115,8.3883481,52.947623,8.1012469,37.814679,7.8866479,34.336898,53.025756,50.181531,21.315280,32.346817,49.806854,62.757805,6.2735159
-38.218952,32.705015,48.105989,14.000855,15.039860,33.607316,16.410603,82.261310,6.6635784,10.314953,8.2173716,54.188654,7.4503337,39.868590,6.9828921,35.202595,52.568604,50.473391,21.416468,32.157403,50.259037,63.395863,6.3715733
-38.264605,32.563555,50.000179,13.840090,15.731301,33.450531,15.871276,82.424123,8.7450061,12.088987,7.6812585,55.773969,6.4131514,39.758092,7.5515536,36.324279,54.439844,48.902981,20.145608,31.360685,53.214325,64.954563,10.175353
-37.329889,33.594885,51.576405,16.566680,15.641342,33.592047,18.470194,82.042845,5.8999450,10.295012,9.3377746,53.976492,7.3571269,38.249549,8.3080251,36.396462,54.561784,50.916278,22.607748,32.093033,51.459889,63.751735,9.9378781
-44.939787,35.657128,51.257125,15.419776,17.016449,32.260103,17.163446,84.938516,9.4512332,11.246999,7.7391949,48.964655,6.2445467,35.972216,10.837832,36.463008,55.975147,50.743175,21.859564,29.958251,48.359749,62.651142,7.1377515
-43.985871,36.659381,52.075370,15.642126,16.885908,34.730133,16.880916,84.665249,7.6770837,11.893766,12.398741,52.721620,6.6736844,34.669674,9.6150932,35.175964,55.016019,48.032964,21.055223,31.172468,53.708512,64.278585,9.4088794
-45.672685,34.849191,49.321900,15.260645,17.225344,33.249272,15.946238,83.248468,9.3473704,13.233056,10.600012,55.470388,5.1102519,36.166665,8.3069419,35.041538,52.369964,45.609803,21.195823,35.265269,52.384684,65.020430,9.8752865
-42.577017,33.254563,51.220627,14.487706,16.880477,34.211899,15.560057,82.080732,6.2818512,10.645758,9.7021650,50.841093,4.5214511,38.388380,9.0455549,34.749935,55.841619,47.831256,21.122521,32.249473,50.016503,64.334465,10.843292
-38.178563,31.935752,49.919019,13.932081,16.434644,31.233957,16.025564,83.369898,6.8393004,11.730805,10.411458,54.663762,7.7961217,36.594071,8.3644997,34.907634,54.321770,48.601778,22.361856,33.480675,51.472498,63.598099,6.1559351
-36.440795,33.768455,49.009675,13.843916,16.051686,32.256220,15.805381,85.141576,6.5279004,11.462379,10.298697,53.512653,8.3147934,37.950310,10.411219,33.855496,55.297765,49.422495,22.124653,32.335297,51.874064,63.350508,6.8821789
-35.636680,32.682315,50.515091,14.273559,16.879933,30.674690,16.569152,83.644691,8.7397753,11.239228,10.863700,55.783876,7.0458236,35.115019,9.2420045,35.312320,53.207883,49.829467,20.217194,33.334297,51.731780,64.664029,7.6108507
-33.835058,35.400861,50.761239,14.166564,14.613136,31.605904,15.735896,83.268995,9.5568333,11.565557,8.4612657,54.479182,7.4697171,38.507287,9.3984950,35.968810,56.535396,49.039737,19.617418,31.355080,51.246775,65.237705,10.155139
-32.080786,36.781971,49.707731,14.106414,14.654706,31.734140,16.111398,83.419841,9.2655557,10.747894,8.0899855,55.525010,8.4602861,37.738215,8.3475485,35.869058,54.928662,50.628455,20.138826,31.799788,51.233526,64.207983,8.4724552
-32.080786,36.781971,49.707731,14.106414,14.654706,31.734140,16.111398,83.419841,9.2655557,10.747894,8.0899855,55.525010,8.4602861,37.738215,8.3475485,35.869058,54.928662,50.628455,20.138826,31.799788,51.233526,64.207983,8.4724552
-32.080786,36.781971,49.707731,14.106414,14.654706,31.734140,16.111398,83.419841,9.2655557,10.747894,8.0899855,55.525010,8.4602861,37.738215,8.3475485,35.869058,54.928662,50.628455,20.138826,31.799788,51.233526,64.207983,8.4724552
-39.322198,37.905490,48.471275,14.347053,15.780284,29.992648,16.304155,81.265934,9.3935993,11.000327,8.0120018,52.946179,6.7781121,37.046726,8.6675310,37.592087,54.721682,49.407696,19.634366,30.681997,49.416156,62.162070,7.6886317
-40.219165,35.514659,47.678783,13.692777,16.203702,31.916276,17.808513,83.357350,11.166040,13.471318,8.6549048,53.742422,7.6597003,37.210028,7.4144052,35.254113,56.174393,48.477947,16.975249,32.090740,50.602520,61.612427,8.8443801
-45.174732,37.317652,47.760215,10.929447,14.079558,34.040150,18.263851,84.660970,8.8830020,12.020159,8.8199787,53.720769,10.060958,36.217418,10.482968,33.016209,56.730142,48.226610,19.156026,30.973472,51.237179,62.222663,7.9907789
-39.143422,32.582056,51.225795,12.881791,16.691467,31.535944,19.414081,84.038834,9.3527439,11.923572,10.987121,52.312924,8.1877194,37.020257,10.470036,35.041548,55.212543,50.749198,18.013418,29.295250,51.279118,62.611725,7.2980841
-37.909137,32.686178,51.658784,13.553142,16.437733,33.113731,17.176231,85.080601,12.440573,11.435462,8.7131739,52.029264,9.1501013,37.545602,7.8635215,35.833513,52.844962,51.824924,19.206098,31.616587,51.674163,65.492466,7.0291369
-42.376765,34.004931,48.877844,13.389595,20.489751,33.204672,14.961949,82.343443,9.9580814,11.892907,10.900903,54.467416,7.0880747,39.478182,8.9929262,37.850723,52.508282,50.035094,18.453840,34.483054,51.982192,63.629649,6.4021400
-38.234063,36.291284,49.138557,13.561212,17.294771,30.462518,14.578735,82.250838,7.4933774,13.154522,8.8898112,53.252417,7.5910533,38.016890,9.7038150,33.667247,51.048834,51.569833,21.637787,33.138813,51.162036,64.750983,9.4628014
-32.515881,34.910256,49.263266,13.087750,16.109764,31.754351,18.372715,82.876402,8.6837867,10.794576,9.8233973,54.996880,8.6609112,38.609706,7.5264827,34.517065,53.437020,53.568935,20.088641,33.044534,51.505722,63.824996,8.6016137
-33.271421,34.394358,49.710556,13.078924,15.805061,32.473857,18.671671,82.814097,8.8933099,11.768304,8.8538360,53.624128,9.0239200,38.610582,6.9692822,35.992933,54.537683,53.691400,18.945700,31.924528,51.158839,65.365682,7.6751510
-35.668306,35.499145,49.295652,13.190729,15.851437,32.318057,17.068527,83.229957,9.5840370,13.470048,10.510304,51.560013,7.2796258,39.309763,10.895577,35.135238,54.991494,54.208069,18.660817,32.590406,50.773647,65.410519,7.9263066
-35.668306,35.499145,49.295652,13.190729,15.851437,32.318057,17.068527,83.229957,9.5840370,13.470048,10.510304,51.560013,7.2796258,39.309763,10.895577,35.135238,54.991494,54.208069,18.660817,32.590406,50.773647,65.410519,7.9263066
-34.834511,36.360585,48.783338,12.494532,15.661732,32.359359,17.649738,84.474993,10.382092,12.039681,10.993701,54.139496,6.9599932,38.303871,10.829303,33.325802,53.596054,52.917006,19.913826,33.411571,49.568962,65.075438,8.0621488
