SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4,SampleVariable5,SampleVariable6,SampleVariable7,SampleVariable8,SampleVariable9,SampleVariable10,SampleVariable11,SampleVariable12,SampleVariable13,SampleVariable14,SampleVariable15,SampleVariable16,SampleVariable17,SampleVariable18,SampleVariable19,SampleVariable20,SampleVariable21,SampleVariable22
-28.722987,35.954027,51.108908,14.089121,15.908578,31.948346,17.324495,81.764597,8.6771795,11.311063,8.4517809,53.663322,7.3764457,39.106115,10.208433,36.972353,53.896154,51.145243,20.208580,34.156918,52.122333,63.677312,6.4101689
-31.440453,35.679998,51.194864,13.731515,17.058998,30.900720,16.793213,81.853593,9.1526321,10.339501,11.428144,53.910399,6.9822078,38.761067,9.3924945,35.531155,51.925784,50.821398,19.185347,31.826334,51.004163,63.983259,9.5008673
-27.066072,36.098077,49.914514,13.099015,15.823642,32.099528,17.421138,82.793574,9.9106957,9.1775585,9.8094762,53.516636,7.5338320,38.205880,9.2724245,36.192551,54.005219,51.751427,19.283968,32.506432,48.995492,63.899016,7.8669327
-27.402784,35.576175,48.824575,12.561528,15.567038,31.740463,17.029123,84.152286,8.7506986,11.556336,8.5681432,52.940426,8.2634201,37.427096,10.391782,35.955524,53.112780,50.737256,20.415809,31.321992,50.602943,64.623915,10.022642
-27.954859,34.111882,51.708169,13.012665,15.796853,32.403157,17.668808,83.031552,6.9491458,10.597589,9.9354272,52.886504,7.7930466,37.242069,10.003380,36.085482,53.929980,50.267276,19.680658,31.826599,50.145402,65.211936,7.4020379
-26.691048,35.579932,50.354554,14.569527,16.595596,33.939148,17.681866,84.247927,9.7630225,11.221297,9.8501891,53.148801,7.7985780,37.492071,9.9065618,35.180791,53.969226,50.893837,20.733575,31.470905,50.127587,64.120722,6.3560772
-31.156565,34.934071,49.034903,14.037210,16.512262,32.812668,16.656979,83.369288,9.2516008,9.3592446,10.105360,52.422364,7.9386182,38.383067,8.8594732,36.450540,55.698743,52.844475,19.567554,30.182156,51.225340,64.903851,8.9446142
-30.689279,34.917224,50.429608,13.293960,16.625772,31.155636,18.197532,81.875843,10.362942,10.811682,10.305989,54.571733,7.7421782,37.980042,8.4360453,33.724993,54.269918,52.830951,19.078394,31.745889,49.549448,64.799801,9.4421992
-32.819111,34.308199,50.231234,13.884340,14.978179,29.546953,17.836441,83.420582,7.9337189,11.759372,9.1036965,53.988875,8.5587542,37.585113,10.965970,35.714962,54.853852,51.990392,19.664613,31.368079,50.507575,66.373410,7.6274493
-35.459795,34.962703,50.520185,13.390035,13.960835,33.307663,17.093053,85.245650,8.6853772,10.923826,9.0629860,51.579602,8.8179844,38.579671,10.916606,36.936968,54.676743,52.850326,19.349801,32.604624,50.189751,66.232063,9.9214716
-35.275721,34.771556,48.688549,11.772096,16.289035,35.996462,17.002693,82.615469,9.5158329,12.184334,9.6511069,53.219837,8.9392771,37.489993,9.0971289,35.424093,52.519003,51.568111,19.053193,32.294956,49.163107,64.868432,8.7796646
-32.463088,34.740725,52.152089,12.835917,14.496768,35.289976,17.457914,83.070827,8.1728926,11.857022,10.020580,53.359715,9.8683893,37.810352,9.2488324,35.677050,53.892150,51.821225,20.591098,32.134392,50.944820,63.961798,7.9378524
-30.050314,36.766403,50.846034,14.204503,15.029210,31.680958,16.793270,83.221151,11.068204,11.732814,11.145682,54.569656,8.7283454,37.392789,9.7936897,36.805374,55.161995,51.499542,20.740754,32.842249,51.035238,64.338510,8.7148050
-31.847361,34.681131,50.339725,13.206904,16.700394,31.196984,17.601533,85.774629,8.6556844,10.168278,10.816194,52.651719,8.2245124,37.949566,8.1069627,35.722798,52.566608,51.430976,19.277063,33.670233,50.230408,63.465835,9.6517643
-38.839548,33.880724,50.028160,12.720093,17.649268,33.777086,19.068562,83.302364,7.5771079,9.7067228,8.1255358,56.000910,9.0817212,38.847576,7.7629457,35.331949,54.576811,50.271895,17.622399,31.285462,51.268730,64.329678,8.2268579
-28.996846,35.241138,48.429324,13.037958,16.005652,32.449689,18.551335,81.615842,9.6877764,12.348087,11.334262,53.833531,7.4107731,36.958301,9.0560330,35.845376,53.765062,50.393331,20.512958,31.351560,50.037682,63.684650,8.6778521
-28.279229,33.982113,48.924235,13.890754,16.855042,33.238840,17.028632,84.575122,8.6601746,11.743897,10.196363,52.597295,9.1085849,37.587164,9.1574674,35.272970,53.473162,50.069029,19.810266,31.646382,50.044459,63.765682,7.1830169
-31.516194,35.080059,50.268579,14.677801,16.296051,34.315364,15.748076,85.641387,10.221422,12.045625,8.7090975,53.455498,6.5690143,37.698929,8.3425581,34.691980,54.725918,50.433246,20.706568,32.098866,50.559361,65.520399,8.7135812
-28.483953,32.969802,49.643049,14.369191,15.879900,32.053370,17.900895,81.764849,9.4041054,10.645956,10.000996,53.858955,7.1883692,39.240492,9.6775366,34.838642,53.758494,50.074655,21.309877,31.692116,50.612875,65.411436,9.8779716
-28.036278,34.090940,50.606050,13.827602,15.819929,33.448164,19.059948,82.670008,7.4917982,10.103002,9.1121761,54.312536,8.8040347,37.198609,8.8134391,36.724135,53.581333,51.585151,20.697775,32.731391,49.829546,64.350954,8.8663997
-30.716926,34.470256,50.857052,12.984539,16.728089,32.552422,17.569409,83.050859,8.3051222,10.830764,10.236056,53.763406,6.3586980,38.083685,11.581330,36.296772,52.485739,51.902919,20.152036,31.305456,50.292265,64.484689,6.5564105
-36.535877,36.439205,53.997597,13.682908,14.723671,34.139461,17.470699,82.418283,8.8735722,10.846185,10.901603,53.119719,6.5931858,37.540837,7.9408231,35.060566,54.810129,49.634312,19.984625,33.311678,51.857532,64.196049,7.7826131
-30.942835,34.301790,50.043812,14.437412,16.301820,32.057330,17.726678,83.708097,10.374070,11.401186,9.2347256,53.267145,6.4022264,37.489964,7.7891874,34.745380,54.751916,51.437410,21.058721,35.405582,49.072852,63.521228,7.6909944
-30.679175,34.999589,48.601999,15.326842,15.401145,32.590002,18.781629,83.414163,8.3718348,10.469138,10.339387,54.429595,8.3354977,37.660405,8.9270221,35.589141,55.550639,52.103820,20.664052,32.624434,48.956591,63.035442,9.9648147
-32.985011,33.651832,49.208379,13.421621,14.246494,31.987227,17.178753,84.877393,8.7694285,11.872324,8.5590914,52.664926,8.4772717,39.415528,9.3230905,37.164475,54.608176,52.780724,18.754118,34.207309,50.603102,65.188475,8.9176823
-33.313608,37.165246,47.829044,14.789882,15.861117,32.745158,18.586219,82.593879,8.2085654,12.565780,9.8082884,52.890510,8.7603177,37.285251,9.0754528,36.621652,53.165530,50.730046,20.009416,33.523021,49.032342,65.747900,7.4513576
-28.689741,35.642372,49.260275,12.478805,17.007857,32.703416,19.203597,82.561847,9.4848658,10.474755,10.368497,54.250403,6.9620395,37.358275,7.4058656,36.722890,53.701771,50.886331,20.430412,32.633801,50.758408,63.926404,6.9603910
-29.754809,34.651107,48.331926,13.664722,15.589122,31.624209,17.252129,83.268123,10.808523,12.213396,10.986678,53.706976,7.2517090,39.244119,8.8450781,36.223810,54.977946,50.873145,19.293432,32.025772,51.328535,64.135937,5.9698207
-35.070557,35.736184,47.487963,14.062095,15.639689,31.636153,18.916944,84.018391,10.444434,12.917622,11.678736,53.085859,8.5426215,38.720588,9.3536503,34.148910,55.450889,50.455799,20.470820,32.476033,49.388732,64.752277,8.0268143
-29.265841,34.126167,48.234864,13.278637,16.998556,32.093244,18.569502,83.989966,9.1473461,11.551746,10.279183,53.535567,6.9674207,37.471605,8.5277635,37.022549,54.649809,48.978626,20.190092,31.917900,51.848570,64.621693,8.4530067
-28.464292,34.594361,49.529316,14.983945,17.141510,30.982969,18.515467,82.846390,9.7210422,11.144366,9.9959644,54.289134,7.4735845,38.012755,8.6885760,35.928278,55.399952,49.262395,21.505158,32.976474,49.962593,64.171281,7.8894190
-32.084369,33.649869,48.578095,13.889584,15.500837,33.779708,18.597130,83.723735,9.1640819,9.9753024,11.160795,54.892647,8.1818054,39.048036,9.4423922,34.434975,54.605138,50.966802,18.798925,33.678664,50.832485,63.093695,7.0402753
-39.861613,35.351406,50.634321,12.855285,17.916262,30.540516,19.104355,82.929115,8.6902387,13.621278,10.273175,54.653909,8.3339893,38.175849,11.532541,35.297552,55.088957,48.979136,22.235964,32.893451,50.473131,65.421579,6.1718771
-26.371548,35.040118,48.961893,13.253505,15.421367,33.871868,17.308895,82.810129,8.9181482,10.462136,9.5243230,53.067307,9.1870053,37.891146,8.9201839,35.659187,55.658385,51.824440,20.521056,33.628046,50.325259,65.349423,7.4274084
-29.304508,34.775974,51.092816,12.748767,15.016660,32.872608,18.309306,82.792733,10.352553,10.873807,9.0859292,52.029467,8.8810668,38.288744,9.6581555,35.656075,55.681664,50.310637,21.180327,33.100518,51.631629,62.673113,7.9778785
-25.690691,35.630235,49.282304,13.659039,15.794413,32.805924,16.981073,84.176557,10.372071,9.7225856,9.2259203,52.889361,8.5746787,37.493943,8.9688256,35.482040,54.974785,51.722601,20.711489,32.541096,50.640059,64.113744,7.2708231
-29.348126,36.489214,50.180852,13.277538,15.705080,31.825639,16.868457,82.838369,8.8519639,10.057660,10.104450,52.294131,8.3321246,37.976258,9.9032277,34.959615,56.429877,52.368288,20.433276,32.855984,50.301137,62.825102,8.2872682
-32.109433,35.568047,50.307861,13.184138,14.409810,33.771680,19.822104,83.783754,10.365208,10.181112,8.2123209,52.866163,7.9036687,36.742399,9.2212906,34.578489,54.591181,52.629434,19.655280,33.468677,50.759665,65.301235,9.5889546
-31.825012,35.829375,51.081268,15.316199,16.734645,33.819798,18.490209,85.041528,9.2419962,10.355842,9.9217339,52.695400,8.2341347,37.417217,10.307247,35.040130,55.519975,51.602422,19.517084,32.297834,49.289947,64.284878,10.228963
-27.522172,34.125520,50.314874,14.291803,15.796505,32.033837,17.706974,81.469264,8.1719831,11.230521,8.6123351,53.066136,6.8868634,36.971464,9.4422625,35.243943,55.405187,49.990423,19.732027,32.593237,51.031879,63.339096,10.883161
-30.751544,34.075794,49.760254,12.030136,17.520788,33.584932,17.146168,82.617917,9.3679893,11.998559,9.9701512,53.923622,8.1608283,39.620514,7.1801168,36.237400,54.043645,49.314549,20.913367,32.607340,50.684222,65.360570,8.8318003
-28.168515,36.265108,50.083148,12.888506,17.160206,34.088218,18.328970,83.193233,9.3664707,11.666096,10.184363,53.797986,8.4009678,39.261870,7.9670202,33.878566,53.711184,50.926648,20.112244,32.516173,50.941390,64.344646,8.7153807
-27.730931,32.652018,49.888527,14.710621,16.374925,32.954767,17.348173,82.667623,8.8830419,11.599218,8.9548189,54.198303,8.8268910,36.791573,9.1991168,34.658116,54.292617,51.284467,20.551845,31.737285,52.153761,64.331601,8.2797557
-26.119788,33.962573,50.893904,13.455178,16.003128,33.119927,16.679001,83.875389,8.1908766,10.901723,9.0034697,53.195886,8.6924338,37.837120,10.564898,35.618041,54.842601,51.567161,21.389303,32.381069,50.204368,63.878009,7.7999144
-33.912686,35.405007,50.729242,12.740879,15.601245,33.672080,15.899889,82.231274,8.5270043,11.674732,9.2959975,51.419918,9.4652864,36.859699,11.053752,35.834670,54.744481,50.361141,19.743584,32.771042,52.231758,64.168807,11.774039
-31.001381,33.076123,49.676570,12.301868,16.145182,33.012810,15.947168,82.220835,8.1168243,10.694219,9.8416371,54.382055,9.7695929,36.477339,9.5990312,35.517541,55.003137,51.928741,20.554592,31.821743,51.128100,65.178673,9.5154819
-33.785488,36.049190,50.262977,14.499055,14.528593,32.010074,17.219933,81.145993,9.7455417,9.5332048,10.962709,54.159867,10.219286,38.457820,9.7640053,35.468822,54.888300,50.197765,19.519454,31.443171,50.080925,65.793704,8.3234252
-31.367471,35.824947,50.495482,15.356359,15.677776,31.281513,16.548340,83.020234,9.8069487,10.599738,9.0943918,52.794274,6.7249132,38.003161,7.5826387,34.343040,55.070286,53.310177,19.639467,32.630908,50.185155,63.006401,8.9666281
-29.805526,34.913855,51.697586,13.468584,16.077842,33.072146,16.608942,82.471335,7.8070312,10.449976,10.615569,51.830262,7.4823927,38.340698,9.7841293,36.803630,54.448304,52.479649,19.307788,34.373286,50.592879,64.215704,9.2743859
-37.106415,34.699432,49.628229,16.015188,18.252498,33.760502,17.882780,83.156529,9.3647968,12.970264,11.669877,52.288436,9.1741432,36.831954,6.9896803,36.105905,54.038788,50.618676,21.089428,32.349776,50.861249,65.664401,8.2026463
-31.952539,34.539244,49.795941,13.238172,16.735736,34.838186,16.411071,83.570936,8.6602400,11.782796,10.127206,52.619760,6.1083909,38.150015,8.0895644,36.112866,53.501459,50.049277,21.449876,32.236812,50.691481,65.197584,5.2641123
-31.551444,33.539492,48.684003,14.366618,16.796440,33.518049,16.374847,82.206845,8.8854426,10.787092,9.0402762,52.181185,5.1610529,38.400734,9.0460892,36.047147,55.378301,50.166369,21.817818,32.474530,51.140586,63.629945,8.5261122
-34.946919,33.901994,49.972579,14.100034,17.277875,33.625406,16.544233,83.771321,7.7107381,9.1953649,10.465747,52.902890,5.4855774,37.839174,7.6013871,34.674736,55.409275,51.267261,21.696138,32.660857,50.527463,64.946447,5.7409294
-28.732912,34.175661,49.304020,13.851421,16.853047,33.330041,18.665636,84.791702,8.6974093,10.083821,9.8449767,55.078110,6.9355477,37.088703,8.8907317,35.205307,54.031072,51.148736,21.508360,33.744095,51.561687,64.755387,7.8309056
-36.000996,34.073015,49.388197,15.145727,17.002209,32.098589,16.479429,82.937616,9.9956966,12.229882,9.2955168,55.057344,7.4555358,38.933239,9.3725157,34.036713,55.368668,47.746280,20.573507,32.766116,51.588285,63.439093,5.6790521
-34.620965,35.933425,49.373460,13.761999,15.982514,33.440348,19.455731,83.828066,10.266720,12.651613,10.348834,53.521183,8.4293611,37.842569,8.0105662,35.238861,53.755510,49.894308,22.546302,32.764135,50.714779,61.835115,9.5657014
-34.111549,35.534085,51.253526,12.214163,18.352878,32.544665,16.407326,84.168152,8.7559327,11.735605,9.3178467,55.046583,6.4860757,39.070707,7.7391871,35.106704,55.700161,49.689369,21.815461,33.289841,51.073625,64.811679,7.4119442
-35.349351,36.915721,48.339160,12.575708,15.758753,31.869469,16.558829,81.454923,7.5729829,10.972971,9.4954363,53.895413,6.3934984,37.370068,8.5962870,34.488553,57.113164,50.322733,19.878704,33.742058,49.543263,65.243846,7.4158091
-27.153325,35.383525,49.885140,13.109167,15.325161,32.474399,18.711596,84.588313,8.9185432,12.604032,9.1653301,54.040284,7.4531645,37.406560,9.5296663,36.378606,55.609876,51.192578,18.727436,32.715733,50.809226,65.018471,7.6899527
-27.653127,35.477779,49.005557,14.513805,16.402149,32.370270,16.823108,83.917895,10.563825,11.601911,8.8316519,53.573892,7.4161126,37.236722,8.8384157,36.218464,55.552531,50.885933,18.385660,33.645166,52.046803,64.701040,9.2131252
-30.652780,34.307078,49.156817,13.448389,15.270968,33.601388,18.550811,85.192639,10.736366,11.574572,9.3701129,52.949992,7.3601768,37.503253,9.3246056,35.903209,55.751733,51.745292,20.622817,33.741511,52.355893,63.342118,7.8259717
-30.139573,34.299231,49.482328,12.507794,17.380198,32.509286,17.806526,82.648661,9.5061234,10.088760,9.0702070,52.303755,7.1306014,38.788024,9.0685741,34.505534,55.447403,52.921988,19.612832,33.732297,52.073698,63.508999,9.8797317
-30.813448,36.214680,49.500287,13.046884,14.605675,30.758281,17.606230,82.524402,10.359443,10.616046,10.704607,55.396228,8.6238937,37.895758,9.9438315,34.881804,53.862499,50.562491,20.721764,31.030332,51.229212,64.486118,8.6974012
-30.842231,34.745486,50.099612,13.067065,16.259787,30.555198,17.599739,82.198502,7.2686774,11.663949,10.743824,53.040774,8.3326975,38.754291,7.8464540,34.676288,54.651598,50.901273,20.423347,32.715552,53.260302,65.177414,9.2485506
-26.329236,36.324948,49.277935,15.019471,14.882514,31.117795,18.103815,83.092888,8.5443055,10.739633,9.0246289,53.122986,7.7703069,38.121569,9.1512199,35.150358,54.671847,51.311273,19.379531,33.783760,50.151188,64.403458,7.7228335
-31.870127,34.997869,51.051306,13.580057,15.965900,30.956219,16.578396,82.105745,8.3600730,8.8291521,10.276320,53.788797,7.3553353,38.383539,9.4523447,37.471212,54.286383,51.852282,19.103644,32.891725,49.511189,64.234988,6.1392582
-36.520411,35.756867,47.458286,14.063195,15.682548,34.172471,19.194586,82.547585,8.3082847,10.615832,10.609234,54.303862,8.1939720,39.003967,8.9964583,36.747238,53.326506,50.786831,20.259157,34.127319,52.408019,62.443994,5.9211538
-31.758006,34.400514,48.410961,14.560992,15.683720,32.434380,16.876408,82.270677,7.3275207,10.128089,11.201408,53.519958,8.8198201,38.680674,7.1651788,36.006175,54.510477,51.998792,21.432768,32.216527,51.334779,64.444172,6.8351523
-31.799890,35.589851,48.486769,13.862843,15.279794,30.908777,18.217850,81.453070,9.1377126,10.887267,9.3280098,52.672859,7.6959273,36.077186,9.9740020,35.112696,53.488552,52.139033,22.627742,32.400920,51.176413,64.254001,7.5142241
-26.944595,35.879715,49.501396,13.913699,15.949327,32.821637,18.701137,83.041521,9.5453045,11.645640,8.8793628,53.825853,8.9856068,37.546776,9.3004534,34.873644,53.960680,52.807633,20.589684,32.525381,49.627173,65.678881,8.8265987
-32.993512,34.527173,51.271627,13.597156,14.537693,34.232078,17.477073,83.798471,8.7967912,10.962254,11.680263,52.652529,6.8651543,38.331574,8.0992841,35.061317,52.925603,51.607257,18.706489,31.873632,51.348956,66.123576,9.9216511
-28.786688,34.427726,51.450128,13.050417,16.309244,32.547451,16.108651,82.237063,9.4593256,10.204867,8.8473938,52.106377,7.4865745,38.717363,8.3182937,35.257870,53.185462,50.923607,21.778009,32.150718,50.146590,65.716865,8.8886230
-32.305565,36.691190,50.816973,13.893184,15.494020,30.917270,17.187155,83.492973,9.8015647,11.110830,9.3392389,52.574464,8.4223612,40.297288,9.5135538,35.986155,53.074178,50.788817,18.656591,34.278245,51.836391,63.649448,7.0093998
-34.347389,35.635443,50.970386,14.551324,15.367021,33.155432,16.089920,82.888917,8.9855172,11.056945,9.7037735,54.888721,7.1715737,39.845847,7.5847876,36.497656,54.675634,50.161121,18.868488,34.930761,52.395031,66.259817,10.021106
-29.145091,35.219103,50.035770,13.140720,16.262063,33.135226,17.337082,84.662821,9.5392691,11.173702,8.8028450,52.348630,7.3392129,38.107003,8.3534308,33.267631,53.955739,50.115970,20.808165,33.143296,48.986361,64.388073,7.7871377
-34.819627,36.377500,49.192962,14.550236,14.832273,31.679064,17.850518,84.019484,8.6085332,9.2345797,11.850315,52.523245,7.1379956,39.817766,8.3894592,35.156498,55.682720,50.493857,20.762843,34.158436,50.467994,64.135838,10.415296
-33.472502,35.466800,50.692817,12.315156,17.284562,31.579055,18.341602,81.066395,10.558088,13.249011,10.285057,54.131577,8.5591287,38.491817,8.7312803,35.525866,54.519729,51.703918,21.053233,32.526643,49.551036,66.482683,7.9734853
-35.812369,35.706176,50.101161,12.899325,15.448945,32.955539,19.056632,83.093349,9.1254447,12.212526,11.087014,50.620609,7.2485679,38.427609,9.9914783,35.147119,53.604563,52.817712,21.891453,34.204840,52.846905,63.942241,8.5206098
-31.892234,36.551583,49.381035,15.625917,15.801416,31.536178,17.808479,81.938203,9.5789121,10.588777,9.0252139,52.924811,7.6422134,39.931671,8.7514667,35.168619,53.580652,49.777726,21.459028,32.608925,52.905855,64.735222,9.5962663
-34.482170,33.442283,49.559051,12.870257,18.518041,32.195608,17.110840,84.508120,8.1272832,10.687966,11.153009,55.601815,6.5578817,39.879439,8.6707635,35.626633,54.702835,51.011510,20.438610,33.581239,51.723598,64.491500,9.3683297
-32.220682,34.466107,47.813818,15.593349,15.668751,33.436322,18.098622,84.162248,9.8499877,10.475225,10.932635,52.430098,7.2177292,37.539877,9.3598492,34.177414,54.234803,49.198142,19.278137,32.475111,51.308008,63.822513,9.0399255
-31.953229,35.370087,48.548694,13.989488,15.355727,32.976914,17.397153,84.588875,8.8331130,10.559353,11.845268,53.613505,7.2982717,38.422214,9.9647671,37.354304,55.976699,50.837871,20.599606,33.097084,51.552849,65.373985,6.2378780
-33.499024,34.265044,49.516766,14.771721,15.184345,30.427077,17.946269,82.478304,9.2083532,10.830950,8.8976164,54.309436,7.8935225,38.437727,8.7348412,36.245354,55.683455,48.990404,20.500381,33.240296,48.072712,65.164860,6.6978717
-33.984855,33.692555,49.383951,13.248215,14.348278,33.443378,17.801487,83.141643,9.3069600,9.9654075,10.217676,52.855117,7.3235288,39.227412,9.9630881,33.747709,56.661863,50.864852,20.598892,31.257721,50.369898,66.400286,7.9505373
-31.600636,35.302501,49.606630,14.382634,16.922054,33.237006,15.683031,84.980921,7.5473999,11.515332,9.0598754,52.764536,7.9862459,36.462497,8.7174737,34.453618,55.563801,52.081523,19.110160,32.907724,50.075653,65.553830,9.5980953
-31.803563,34.508654,49.652888,12.979927,16.322053,32.797014,17.809071,82.629131,8.7223015,11.168614,8.8351319,51.383281,7.6193276,35.743906,7.7039111,35.726081,55.522108,50.230171,20.180961,33.781190,49.834513,63.546925,11.452595
-35.117221,33.329586,50.179562,14.079971,16.482809,33.103827,16.250133,82.797976,9.5409182,9.9703238,8.8586753,51.997067,7.0843830,37.355310,7.9416554,33.689875,53.798936,51.246509,19.100374,31.393511,52.539149,65.593913,12.192663
-31.135495,33.600597,50.769052,13.681900,15.557047,32.320338,16.242530,82.710738,9.3532524,12.434707,9.8552412,52.088471,5.9795121,38.318109,9.3516847,35.498657,56.227134,50.438963,20.273029,31.004036,52.338669,64.933564,9.5893130
-29.218554,34.090685,49.826143,13.353141,15.821866,30.861553,18.085789,83.088620,9.9537611,12.016009,9.7162962,54.966233,7.8230716,37.499769,8.6129904,36.391512,53.675372,51.427277,20.342350,30.186324,51.608459,65.050913,8.0201162
-26.377083,34.642057,49.822145,14.082152,16.166117,32.378140,18.628087,81.759747,9.8829182,12.342766,8.5105921,53.945718,7.5693488,37.829393,9.8170633,36.429306,55.473475,50.139390,19.847565,31.827451,51.606763,65.100950,8.5317082
-30.857316,34.118683,51.463961,13.733796,15.841589,32.325074,19.095472,81.107596,9.5466185,13.235097,9.2373617,51.608456,7.7418098,38.103772,8.6821221,35.201160,54.990903,50.645670,20.207381,32.541933,51.646204,64.389233,6.8124162
-30.459880,33.451553,51.323562,14.759938,15.933862,31.743825,16.786677,83.791689,9.5801953,11.982656,9.3893099,54.095223,7.9178834,37.394276,10.064270,35.784744,54.326203,52.226582,20.800734,32.321821,50.080217,66.651988,6.0306540
-32.595520,33.794556,50.694165,13.422175,15.466119,32.424230,17.605173,83.132081,9.2870625,11.618804,9.4619724,53.882285,9.1939519,37.009573,7.9961974,36.105144,53.456013,50.625273,18.678743,33.216159,49.626044,65.886492,12.956640
-34.962613,33.267808,51.711854,14.810382,15.482673,31.583783,16.323719,83.076096,9.5906431,11.582706,9.1328502,51.396828,7.3297705,37.707276,7.4367599,35.599924,55.764619,51.180615,19.890968,30.923293,50.371379,62.285905,9.3348898
-36.974704,37.351406,51.608385,13.079727,14.955830,32.857382,18.815663,83.962237,9.2170006,11.521129,6.8175831,51.794425,6.0720614,37.795382,10.476241,34.220815,55.277382,51.709272,20.884656,32.335106,52.073133,64.355639,9.4775571
-31.789421,35.330078,49.422984,12.691126,16.171659,32.548016,17.325158,83.025742,10.090976,11.805508,8.0292297,53.405233,8.5854146,36.745547,9.8098590,37.384127,54.002188,51.020076,20.075996,30.930174,50.878035,67.305351,7.7799010
-38.178350,34.697815,49.588466,13.727579,16.054436,33.405606,16.942034,83.662936,7.0891640,12.106490,6.7867369,53.136990,8.4043725,37.101388,5.5090469,34.751565,54.272863,51.855621,19.015515,31.948640,49.140441,64.798194,9.2733931
-29.935075,34.356693,49.314908,13.582298,14.077034,32.388399,17.418943,82.025742,9.8465473,13.100701,8.0837411,53.669668,7.2967411,36.716468,7.8486488,35.698643,53.610082,51.656976,20.636876,32.595850,51.501477,65.923936,9.2737684
-26.685864,35.517999,50.466185,14.362161,17.257512,31.435589,17.947426,81.903760,9.0073126,11.338294,9.3515764,53.095139,7.3410747,38.924883,8.7649276,35.150180,52.249199,50.555126,19.833209,32.333374,51.605232,64.222283,8.2093408
-26.224068,35.093755,51.198708,13.548787,15.941409,32.472940,17.485468,82.242777,8.4347501,11.827543,8.9921340,53.458041,7.0831636,38.775737,7.6801916,37.413023,54.322023,51.008569,19.068199,32.864165,50.812205,64.102910,7.8942828
-26.472456,35.345719,50.499180,13.821473,16.360206,33.333129,17.307803,83.258456,9.0694241,11.950358,9.0635196,53.342523,7.2988849,38.942815,7.6864020,37.642272,54.035406,51.099716,19.310994,33.026509,51.838862,65.013865,9.0994079
-30.866264,33.368199,48.910518,14.053511,15.438923,33.723254,17.431938,82.016155,7.3658327,9.7607582,10.469184,51.922496,7.5336387,38.178452,8.4667084,36.392364,53.651573,51.746835,20.117942,31.980162,51.278817,65.101800,6.5509397
-26.937334,35.046208,48.979705,13.788010,15.770787,33.512948,17.931382,81.984051,10.303562,11.405518,8.7681183,53.359004,8.6121519,39.064706,8.0815034,35.373867,52.960739,52.045132,19.438627,32.997052,51.061800,64.977053,8.8792004
-27.244148,35.057796,49.220229,14.114927,15.972708,33.297790,18.096793,82.872544,8.3305637,12.204481,8.1713852,54.758916,7.9269836,38.732125,8.5523355,36.261882,53.652253,51.968309,18.985361,33.288195,50.757295,63.784485,6.8080239
-30.933943,35.438955,50.465890,14.114766,15.263908,32.321415,19.491825,81.355012,7.5668218,10.486262,9.3187192,53.953892,6.5546290,38.597200,7.8815132,35.043052,53.480179,50.531086,20.812002,31.502104,51.049126,65.075748,6.2994847
-31.963046,34.725962,49.869460,14.024254,15.786254,33.523773,16.712289,83.321500,8.1860559,11.808613,10.975941,53.879938,7.0543760,39.239974,6.9404818,36.265657,54.664233,52.175353,20.587859,31.756689,52.438571,65.746042,11.021322
-28.813864,34.141843,49.303622,12.869675,14.777349,33.758070,18.587605,83.282911,9.8390957,12.592499,9.8482494,53.908175,6.9599963,38.287671,9.5089345,37.330879,53.605857,52.180491,20.747076,31.786415,50.510519,64.518938,8.3112976
-31.654667,35.068958,49.088501,13.971986,16.831722,35.272959,16.509161,82.425758,7.9679550,12.200255,9.2458858,55.373305,8.6531569,36.858224,9.0880815,35.960097,53.129044,51.687094,19.025289,33.227066,50.675026,65.097855,8.7506358
-30.714788,33.952109,49.143522,13.347038,15.766847,32.819616,16.552899,83.508339,9.3802422,10.600392,11.288994,52.300254,7.9753922,36.136641,7.0522053,36.327086,53.326680,50.718342,20.284445,31.609855,51.735051,64.181013,9.5596901
-35.753747,35.997714,50.238584,13.783770,15.806221,30.162300,18.423197,80.667124,9.3006955,11.057792,10.615791,52.727995,8.2825208,35.995177,8.1078668,34.118654,53.775591,51.558921,19.807499,32.316430,52.010806,62.655096,6.3509671
-30.395784,36.335350,48.931042,13.850385,15.393218,33.953911,17.374076,85.448989,7.8210705,11.122361,10.166865,52.933799,8.1545775,37.800797,9.9164681,36.853817,54.257160,51.300235,19.088531,32.253631,51.578646,65.050552,10.000953
-24.460235,34.661534,50.406919,14.093620,16.066477,33.035051,16.506862,83.092712,9.6944115,10.542668,9.3324074,53.166355,8.2701080,38.178366,10.248415,35.425203,53.916671,50.225421,20.669166,31.454980,51.341760,65.211993,7.9143401
-36.478058,36.011103,49.153133,15.049512,17.296151,31.243332,17.734796,83.126675,8.1911004,12.452982,9.3221343,54.438164,7.0443227,37.404231,11.028930,36.627219,53.605894,49.731366,22.538132,34.551709,51.380215,62.235512,9.4988159
-28.498967,34.660820,51.445029,14.406439,16.102898,31.624772,17.892604,82.360950,9.6666682,10.611504,10.415131,53.752851,6.3135408,38.600700,8.0331983,35.904824,55.888385,51.003495,20.472247,33.092987,49.467708,63.240024,8.4921749
