SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4,SampleVariable5,SampleVariable6,SampleVariable7,SampleVariable8,SampleVariable9,SampleVariable10,SampleVariable11,SampleVariable12,SampleVariable13,SampleVariable14,SampleVariable15,SampleVariable16,SampleVariable17,SampleVariable18,SampleVariable19,SampleVariable20,SampleVariable21,SampleVariable22
-32.774113,32.961742,49.422203,11.909128,15.999999,31.622897,15.657442,85.143202,8.2609423,12.689510,10.098019,52.734349,8.3659762,38.861981,10.047463,36.644960,54.800162,50.521887,19.617066,31.990450,50.649335,65.167975,9.0342026
-30.452685,33.487363,50.058410,13.351767,16.458471,32.183438,18.440241,84.963279,8.5572369,13.595902,8.5529620,53.277125,8.2815582,38.366589,8.1740494,36.525632,54.723649,51.480675,19.446717,32.437967,51.385733,65.767086,8.4971277
-32.992524,34.891017,50.317404,12.020192,15.744224,32.554990,15.358083,84.741836,10.089099,11.543890,9.3127807,54.657020,6.0488394,37.166006,7.9309141,37.062499,53.557931,51.473943,20.522748,33.441416,48.899957,63.571422,8.7213675
-37.236216,33.271896,51.646745,13.858120,15.574704,31.777564,17.556777,83.190852,10.693782,11.809276,5.7397787,54.381471,7.6100243,38.934471,8.1160842,35.803896,55.172083,51.291531,21.313542,32.642690,50.861035,63.986719,8.4216177
-32.634674,35.354312,49.496124,13.593134,17.246503,31.887197,15.976450,84.066028,9.0405070,11.084772,8.3039594,52.960027,8.9725782,37.452220,9.2164330,35.114206,52.609148,51.871493,19.223302,32.931694,51.864824,62.571720,11.051509
-34.151585,35.903684,51.293255,12.045699,17.708128,30.471446,15.693235,82.632812,7.7755354,10.904749,11.128586,51.967510,9.0403596,38.115270,9.7051654,35.637074,54.184318,51.687170,19.190335,31.316519,51.625907,64.041595,8.6510700
-31.094832,35.065498,50.062182,14.425730,17.776588,30.369465,16.657783,83.133857,8.1074030,11.572573,8.8543967,53.427761,9.9327397,38.718407,8.4192459,36.312010,54.790069,52.288955,20.888675,31.694870,51.823148,63.995594,9.1041095
-30.295867,35.127483,50.010105,13.564622,15.122958,29.990829,17.544379,82.284233,9.1481380,12.453667,8.9024555,53.088620,8.7023138,39.052956,9.0480368,37.277937,56.262831,51.250687,20.750920,32.970505,51.037442,63.432683,8.9323496
-30.881793,36.013962,49.847661,14.900139,16.595325,32.363131,17.893661,82.149365,8.4960249,11.064270,7.4951188,53.004025,7.8053647,38.584315,10.720675,33.290644,53.439064,49.732231,19.160708,31.923550,51.362431,64.465083,8.9265607
-27.283428,36.515272,49.697956,13.572901,15.505473,32.332883,17.164625,83.190336,8.5929084,11.260152,10.564496,53.533443,8.8019953,38.443995,7.8986725,36.601146,55.117481,50.116111,20.517845,31.760482,50.566039,65.869357,8.6258598
-26.090410,35.649475,49.979431,14.066413,16.354128,33.123148,17.803422,83.118127,9.3050966,10.124242,10.123482,53.787753,8.2887648,36.470188,8.7351254,33.728483,54.249060,49.746383,20.354386,32.226669,50.112226,64.409827,9.0168167
-28.694228,34.607567,49.916041,12.187688,17.042209,32.333596,17.608642,81.928989,10.501799,11.435823,10.430357,53.351839,8.5736118,38.999843,8.8206858,36.213376,53.599049,50.799289,21.546108,33.861633,49.202191,64.495591,7.8058859
-31.566892,34.910970,51.116135,13.051102,18.028176,32.622603,19.154298,82.152668,10.779135,11.109483,8.4617465,54.733969,8.6555210,38.904374,9.5631553,34.600810,54.807075,49.473810,19.765685,32.531015,49.743525,64.764303,8.3547224
-28.650783,33.959890,49.422469,13.242606,17.209314,32.625322,16.662494,82.489029,9.9504519,13.138146,9.9696696,54.157479,7.5088931,38.917232,10.042205,36.827436,54.577699,49.592959,20.149060,31.636405,50.211291,65.551547,8.5714763
-30.923182,34.706997,50.155955,14.732965,15.703832,32.208342,15.852522,83.495191,8.6705946,11.440257,9.4521993,54.141349,4.8278702,38.296496,9.6393007,35.469986,54.785058,49.852197,22.037047,31.780669,51.695345,65.857814,8.4815601
-31.638911,35.782145,49.837912,13.707584,16.649383,32.831675,16.914642,82.301193,7.2633230,10.670547,9.5903755,55.328394,7.3033611,38.247062,10.968542,36.462692,54.147492,52.393913,19.188572,32.372679,49.112431,65.350678,6.9333234
-37.607434,34.867357,50.328074,15.565749,15.047018,33.742113,18.976599,81.219145,9.9851711,12.143794,8.4513222,55.134712,8.6897148,39.911543,11.283656,35.320774,53.933610,51.583571,18.715590,31.828172,49.560237,65.956002,7.7240025
-29.677495,34.397303,49.257053,12.186042,15.804383,32.772458,18.256613,82.384115,9.2857105,10.867296,10.584912,54.443765,8.7574590,37.933913,9.4698980,36.833544,54.582669,49.485899,19.534234,30.850756,50.384074,63.568562,7.0554729
-29.346699,35.754757,50.510252,12.159472,15.927155,33.111892,17.825569,81.836857,9.6899978,10.362374,8.8076580,53.180816,8.6440835,37.326880,8.8111745,35.209604,52.952053,50.985628,19.467949,30.312927,51.545102,63.926150,7.4214903
-30.719365,34.880739,50.752020,11.479042,15.907290,33.763578,17.308539,83.870904,9.1952099,10.709804,8.6018958,52.473915,7.5086943,35.586899,9.3873997,34.966525,55.155490,51.086133,20.430348,31.910587,52.247644,64.250203,7.2084655
-30.296412,34.236919,49.130040,14.949289,15.791737,33.029711,18.360977,81.994351,9.5832212,10.473317,8.4111551,52.092705,7.9679745,37.024234,6.8222688,36.011127,54.212484,51.109691,19.313934,31.027031,51.364921,64.112712,7.5017664
-29.412836,33.774225,50.319589,14.394332,15.376720,33.506858,16.954665,83.210536,9.6008774,9.8832963,10.412505,51.474477,8.0263619,37.261540,10.710577,36.330754,54.555777,51.184326,19.019721,33.721103,50.013898,64.212756,8.1252253
-34.813826,34.697731,51.110049,16.168434,15.149282,32.628825,16.348842,83.981470,10.983890,9.3465078,9.3951323,54.647248,8.1892320,37.860862,10.033210,35.422150,53.994394,52.002794,21.188480,33.572522,48.943085,63.453143,9.6790006
-37.702454,35.143419,50.443504,14.821197,16.028244,31.158346,14.764898,82.853927,9.1063230,9.9743645,10.984225,53.470602,9.7761806,39.077475,10.406207,35.399074,54.031374,52.832335,19.329169,33.972372,48.552569,62.888952,8.1780051
-33.607707,36.595997,51.500398,14.411854,15.482510,32.109401,16.171171,85.583609,9.7277449,12.909692,9.3901524,54.916910,7.8552530,38.439927,7.7579122,36.986890,54.969204,51.611368,20.066841,33.823466,50.000668,63.492701,9.7499229
-32.076600,35.482785,49.973202,14.926300,17.095154,31.266640,17.976514,83.798206,7.3149547,13.288526,9.7328530,55.271335,8.0253687,37.469950,9.4308476,35.869694,53.029072,52.139249,21.626803,31.668836,51.115139,64.929906,7.5833766
-29.945957,34.576995,49.715834,13.978253,16.701307,31.426891,16.159777,84.366137,10.376792,12.637800,9.1096430,53.911200,7.8108098,38.615995,10.126046,33.561966,55.057062,51.930996,20.202735,31.540743,50.774222,63.189996,8.5087895
-31.849282,34.376292,49.912040,14.428039,16.643745,33.897135,14.990313,83.171020,9.7503795,12.625448,9.9247666,53.950705,8.7375469,38.818363,9.0353646,35.532776,54.961449,51.304617,19.305414,32.454275,52.078801,64.756234,11.100133
-32.874882,35.188631,50.101346,12.234252,15.589960,33.988829,16.724095,83.321982,8.8504064,13.268235,8.5154940,53.122275,7.0457508,37.965858,10.336957,33.900400,53.299399,53.473528,20.672146,31.912833,51.434537,65.717020,9.2857577
-36.099665,35.222651,49.863326,11.526004,17.059190,35.934005,18.268031,83.184401,8.8750308,11.223973,8.1075380,53.956566,5.8010904,36.177987,9.5626142,34.602605,54.401350,50.393215,19.998046,33.621587,49.884833,63.483282,9.3361335
-37.212390,36.696351,51.288285,11.533309,16.615820,32.476026,16.164557,83.816029,6.3097353,9.4378577,9.0017502,55.462584,8.2225704,38.275356,10.055439,35.459541,54.053888,50.929674,21.547991,34.502024,51.045811,62.771550,8.7739916
-34.526377,34.232779,50.816317,13.385990,17.100007,32.222455,17.774602,83.250060,8.5420606,10.284973,11.963470,52.553218,6.3309978,37.830869,6.7695879,35.605749,52.129284,52.659296,19.721007,33.596425,50.618143,64.108471,9.1563506
-35.629150,33.591350,49.450029,13.203303,17.298835,32.013174,18.205145,81.671298,9.5923445,11.842657,10.695853,55.229860,6.6633944,36.718293,6.8305937,36.413427,53.892473,51.131806,19.539874,34.603903,50.806188,61.891633,8.8200875
-30.494210,33.847905,50.581992,15.405655,15.305302,32.005269,16.600791,83.738697,9.0278104,10.718328,10.354112,53.286509,6.2191378,37.279516,8.8035205,36.821784,53.985523,53.267573,20.122661,33.484009,51.919525,65.438429,8.3504444
-29.739111,35.046982,49.764789,14.282650,15.630052,31.013735,16.224262,83.295968,8.4171167,8.9732412,10.079913,54.442417,7.5627954,36.064802,9.2839788,35.428137,53.969267,52.020058,20.576972,32.159859,50.147486,65.854054,7.5976077
-31.143239,33.140877,47.906526,14.455534,15.576261,33.952345,17.776050,82.628727,9.6207847,9.9624023,9.4487820,53.106635,8.1606279,37.242993,9.9002928,37.275993,56.023804,51.507770,21.409174,31.661169,50.381148,64.772084,7.3574937
-29.106436,36.194261,51.305788,15.579532,16.142610,32.041890,17.339594,83.998090,8.6787054,9.6608203,10.273491,53.624543,8.3145594,37.980938,8.4265359,36.118060,53.119735,52.029749,20.653678,31.562727,52.172341,64.690064,7.5744584
-29.870485,33.557242,49.265685,13.971066,16.342685,31.873655,16.271767,82.390472,8.8404909,12.228383,9.8012792,53.383294,6.9066061,36.131025,10.763966,37.537678,54.940942,51.208251,21.703643,33.532272,51.606917,64.863153,8.2221903
-39.338615,34.485959,47.836927,12.664693,15.264529,30.902004,17.725987,82.341051,8.8788802,9.5538815,10.439525,53.618134,5.5308543,37.243589,9.1566749,35.543409,54.619636,49.108360,21.312425,31.593346,51.791112,67.255611,6.2678275
-40.699051,33.565722,48.374754,15.911081,16.011124,31.369030,17.101371,83.420203,10.152828,11.630522,11.488967,53.073562,7.1824079,33.963766,9.4145232,35.515506,54.810499,50.257222,20.825575,34.731156,52.997562,63.742037,8.0459521
-29.619880,36.479795,49.243372,15.198185,16.388918,32.812632,17.541988,83.769031,8.7145306,11.290523,11.126959,53.310742,8.5577044,36.917467,10.902911,36.483607,54.154807,51.198644,20.790569,33.333972,50.132834,65.454786,8.8258577
-31.276045,35.181667,50.944683,11.943410,14.499135,31.526382,17.009886,83.645901,8.0073681,10.189395,8.3829117,52.444524,7.6244510,36.898919,10.644040,35.436443,54.555989,52.161771,21.672861,32.212247,52.350440,64.055893,9.3629643
-29.225281,36.606542,50.282886,13.435232,16.088796,32.409843,17.308289,82.262559,7.6977849,12.010211,9.8968321,52.454583,7.8434929,39.040775,9.5824930,37.481945,53.960995,50.823930,19.525819,33.027914,49.835846,66.379762,9.2652270
-31.987924,35.973525,48.635114,13.302379,16.103646,31.913812,16.647097,83.503158,7.7272368,10.501850,8.1913931,54.120108,6.8523951,39.558549,10.586170,34.880498,51.998874,50.873261,19.912817,32.959321,52.041589,64.427990,8.4721859
-36.187288,34.470574,49.364983,14.354040,14.428139,32.369534,17.513833,81.745636,10.553841,12.400966,9.0294426,53.400532,5.8948514,38.458609,8.6654621,35.775456,53.362076,52.841072,20.661559,33.891638,48.413762,64.454119,5.7468911
-26.331028,34.533313,48.959091,13.827059,16.578879,32.170133,17.087501,84.659945,9.4488934,10.660617,11.028947,53.509944,7.5786355,39.704189,8.4373131,35.831640,53.947022,50.897037,19.605355,32.913309,51.496639,64.630442,7.8527118
-28.503160,35.641243,49.391009,13.693284,17.833992,31.876540,16.483044,83.994164,9.9085123,11.703999,8.3978744,52.749620,8.3339458,38.245213,9.1934211,34.571604,53.312373,52.524100,21.088830,33.962279,50.803238,64.337369,8.4498134
-30.000915,34.239933,49.446790,12.644794,17.919882,31.668398,17.669128,82.889290,8.3871061,13.613478,10.711934,54.258919,9.2253692,38.138245,8.0316971,35.268533,53.995955,50.753591,20.568883,33.086711,51.433200,64.613918,7.6993828
-34.075262,36.000335,50.043684,12.510787,16.830191,31.822508,17.081213,84.577289,8.9744831,9.4354549,11.157600,53.026494,8.8360615,37.729428,9.0722952,35.776635,54.011503,51.247702,19.672862,33.121723,49.839472,66.923498,6.0135096
-31.095376,34.881881,48.386573,13.966779,14.747005,30.273082,17.241629,83.595717,8.5144506,10.631239,10.214254,51.716798,9.0948218,38.105188,8.9864057,35.720503,53.972580,52.612094,20.902250,33.529101,51.850502,63.683340,8.3307087
-30.654423,34.322566,48.174200,13.598503,14.879809,31.187679,18.550042,83.193739,8.9750076,12.010131,10.190840,54.760014,8.1334384,38.823188,9.0036995,36.033108,55.341218,50.450299,18.591016,34.445547,51.671799,64.169647,7.1439914
-34.865732,34.381825,48.258349,12.576440,16.117775,31.434989,17.973201,81.475604,9.1585643,9.1722602,9.4968912,53.807125,9.0638669,36.036254,9.5408057,33.985594,53.557698,51.137475,17.813079,33.948193,51.014722,65.698186,8.6584560
-28.694697,35.985398,48.468482,13.630232,16.292459,31.532947,16.919962,81.753743,9.7347722,11.101622,9.0893503,53.507322,6.9689261,37.892282,8.7623690,35.511581,53.723379,49.679840,19.999899,32.907740,52.155095,66.196535,8.1319318
-32.044148,35.737235,49.532070,13.285769,16.825888,32.169945,15.985326,81.669584,9.4601273,11.504379,8.8809198,52.974638,6.7740433,36.786286,11.405432,33.864648,55.324985,52.397047,20.598279,34.056303,52.023916,65.335843,8.8080622
-32.725243,36.682106,50.199767,14.357710,15.730677,34.034438,18.594919,82.691747,11.721069,8.7121672,10.446386,53.292249,7.5841163,38.309023,8.2864403,35.639918,55.560635,51.087164,20.684411,32.691271,50.775589,63.845552,8.7908374
-33.088862,35.428129,48.695854,14.282682,17.559228,34.343058,17.600908,81.916680,11.630814,10.143977,10.710011,53.035710,7.6090941,39.366074,8.8340442,34.825157,53.324681,50.272634,19.699754,32.352475,51.621722,65.274923,8.4720443
-35.566847,32.945472,48.881045,15.572548,14.450800,30.808260,15.632500,81.868512,9.7069727,11.250015,9.9194253,54.958460,6.5449344,37.554305,8.3239087,33.890694,55.098563,51.620349,21.629795,32.003803,52.043931,65.000735,7.8061234
-32.587943,35.151036,48.945754,15.120607,15.181716,31.722419,16.247140,84.127155,10.873310,10.105551,11.126883,52.887344,8.6634980,35.698736,9.1622469,36.027377,54.191885,50.879473,21.324928,33.483134,50.828774,64.484114,9.9603990
-26.152274,34.786937,49.435519,13.860962,14.997233,32.038000,17.722650,83.718366,10.404461,11.330280,9.0337342,53.900138,8.8352922,37.445461,7.0870436,35.534865,54.950468,51.750075,20.490371,33.540290,51.115847,63.933564,8.6375678
-30.197925,36.009800,51.079534,12.563534,15.773131,31.556195,16.525888,83.117866,9.9191367,9.4643236,9.9875198,53.909176,6.3359067,38.122362,9.6824512,33.593793,54.524934,52.095397,21.576784,33.793332,50.060729,65.172422,8.1586352
-34.015753,37.259956,50.443215,12.896741,14.928618,32.561832,17.614576,81.779652,9.0476045,14.414310,9.2572936,54.226261,7.6276959,36.343051,8.2803254,35.092083,53.602502,50.454922,20.674138,32.089935,51.589590,66.071042,8.4651799
-27.314819,34.237132,49.096114,12.500025,17.453903,33.497405,17.655007,84.206545,9.5521504,10.606992,9.7829752,54.801560,7.3606190,38.837325,7.9455581,35.667736,54.967434,50.759339,19.643007,33.741526,51.165215,65.405936,8.7087915
-33.331601,35.398302,49.245257,11.664768,17.469090,31.511068,18.020966,84.851235,8.1166081,11.261206,10.468246,54.257133,7.9368742,38.968516,8.0786288,33.733101,54.667347,49.479462,20.532854,33.793823,50.330126,65.125111,9.7268168
-31.017837,36.110974,50.048124,14.533192,16.499649,31.930036,19.227278,83.875566,7.5284193,12.240100,8.9828017,53.111797,7.3366475,38.333225,9.4645996,35.810539,53.316923,51.212725,19.804172,31.319901,49.700475,66.270445,6.8859262
-39.894987,34.896292,48.617653,14.695724,16.734909,30.809476,16.447189,85.047828,9.4210477,12.330275,9.3823929,52.903212,8.8066403,37.589183,11.710308,37.809851,53.167058,51.964594,19.510361,31.372256,51.208222,66.556700,10.592913
-28.714864,34.155650,49.993243,12.552100,16.962492,34.208281,16.308051,84.522066,8.0796420,11.313682,8.4303895,52.602390,7.5876635,37.750747,9.4345645,36.963623,54.106304,51.249874,20.195685,31.386607,50.302406,64.472258,7.9000593
-32.763250,35.068934,50.425305,13.278895,15.521649,32.075627,15.780932,84.141602,7.4202134,13.315013,9.2155381,54.145936,6.8921926,38.033964,8.9757190,34.493040,53.871554,52.636671,21.011358,33.135714,51.719120,62.514316,10.227967
-31.231813,34.820974,51.288564,12.482628,15.478458,33.719541,16.781317,82.494583,10.966185,11.170514,10.693988,54.415204,7.1060745,39.083435,8.3206563,35.670608,53.217306,53.099057,20.475788,32.459686,51.719296,65.062551,7.7059701
-35.784805,36.750203,51.717656,14.370114,15.203643,32.924406,17.784772,80.002658,8.6840737,11.146125,10.337055,52.622092,7.5139541,38.372497,10.801452,36.570392,54.482011,51.047091,20.223086,30.026513,49.213583,63.793855,7.9469032
-33.762806,35.749611,51.303022,12.639189,15.867398,30.682640,19.365526,82.024934,10.175922,9.4714225,8.8406379,54.480240,6.2783846,37.613268,9.6066429,34.218156,52.362340,51.127533,20.465802,32.370147,49.637075,63.464465,8.6706461
-37.208395,34.237182,51.200593,14.965436,16.115328,32.369516,16.674013,82.868316,10.333190,10.796172,8.1270860,55.861170,9.5049774,39.218954,8.8775240,35.214229,54.113408,51.372267,20.629092,33.013813,51.835959,61.028705,9.2214463
-32.244840,33.097002,50.453948,13.987982,17.138245,32.790772,15.835374,82.880095,8.5290314,11.857647,10.898675,54.274351,6.2931694,37.419258,8.0844923,36.059020,53.376245,51.237635,20.420935,33.786618,51.075668,63.263364,10.470296
-36.844747,34.343440,48.560809,13.111302,16.276545,31.440263,15.588153,83.081224,7.9821555,11.003816,6.6024288,52.821922,7.8677175,39.638143,10.231321,34.620065,53.421128,52.926222,22.287750,32.496313,49.938593,65.822168,8.8064775
-38.671869,33.323287,49.035252,12.034152,16.649406,34.079326,14.677422,80.897295,10.070145,10.194114,8.2021048,52.711924,8.9119634,37.885873,7.9165183,35.309333,55.062943,50.287079,18.153335,32.271526,49.086061,64.511271,9.3478255
-32.715780,33.757469,49.453405,11.724754,16.362241,32.113076,16.777777,82.940047,8.8466133,12.019985,8.6484818,53.625509,5.5808310,38.358160,8.6813131,35.776127,51.688169,49.671795,19.277048,33.112488,52.080552,63.203718,7.9968822
-34.106875,36.178995,51.657001,14.954697,16.685011,34.025264,17.092986,84.198647,10.016134,11.536292,9.2118232,52.278785,7.2554342,38.128120,7.9304124,35.637776,53.844227,52.515621,19.267661,30.247555,51.555327,62.554536,9.4632706
-31.987377,35.852159,52.288409,13.416649,15.969167,33.177640,19.052297,83.923554,8.1423679,11.197616,9.9791706,54.457745,8.5405829,36.896383,9.5560296,36.452219,53.072966,49.410265,19.220112,32.616989,51.533313,65.515097,10.331177
-28.632796,35.960496,49.860417,13.235277,16.671032,33.026728,17.445596,82.057940,9.7000998,10.863410,10.327880,54.530412,7.1456598,37.602244,8.9166846,36.790009,53.206342,52.338674,21.378988,32.453174,48.732625,64.717807,9.1852011
-27.247504,34.348392,51.297063,13.485657,15.434713,33.139230,17.562388,82.065493,10.734987,10.952551,9.8909229,52.547012,7.4614758,39.051367,9.9262373,36.345359,53.577968,51.042005,19.624115,33.250076,50.758966,64.691390,9.6232863
-34.406335,33.931515,50.556805,14.937447,14.528747,33.064416,16.924348,82.064139,9.3694250,10.617209,11.119934,54.895944,5.7932404,38.315413,10.963547,36.240261,55.874208,51.132842,20.270220,32.237058,49.513768,65.547639,6.9833607
-31.503780,35.055277,51.075181,13.316298,16.549473,33.389056,15.880578,84.066954,9.2883955,11.043423,10.869037,54.077342,6.2524307,37.277177,11.675977,35.928465,54.705341,50.097423,19.573038,32.457124,49.653254,65.576673,9.6458375
-32.297216,33.884515,49.373160,13.860351,15.568282,32.652353,19.717766,81.108485,9.7938499,10.377634,9.0667900,53.473050,7.4602343,38.210060,10.526903,36.253635,55.136628,52.428218,20.238391,33.581339,52.107194,62.192331,8.8411382
-36.473265,36.623113,50.859544,13.351958,15.840044,31.476163,16.407211,81.126932,8.5011021,11.453116,8.7293251,52.666886,5.3726838,39.389975,8.9253951,36.157387,54.793151,52.959504,20.752918,33.661349,50.464255,67.230134,10.019783
-28.415227,35.710210,49.812723,13.217064,15.748067,32.002513,18.063312,83.353574,8.5937825,11.457351,8.6657550,51.777539,7.4833001,39.885357,8.4827661,37.119717,54.144807,49.963453,20.192886,34.132637,51.191268,63.646652,9.1466684
-29.247671,35.848553,52.177877,12.817237,17.219739,33.287116,17.715956,83.182011,7.5471195,10.278342,9.1771919,52.565458,7.4606884,37.795687,7.4799532,35.158631,54.292905,50.550920,19.822123,33.525023,50.255298,63.804432,7.2959703
-32.292044,33.202344,50.310932,13.921356,18.559872,32.325808,16.687988,82.748658,9.6888886,9.8969361,10.477132,52.590358,6.8803191,37.513152,10.301926,36.875203,53.806904,51.593312,18.994718,33.567732,50.722457,65.413874,7.6091781
-25.878048,33.373291,48.403274,12.886251,16.642212,32.530193,16.489166,83.180618,8.9588737,11.428664,9.9052213,52.366540,6.4627837,38.332557,9.0171072,36.222916,55.214449,51.163296,21.092185,32.619887,51.397970,65.082740,7.9962521
-32.222527,34.122224,48.603895,14.904180,14.925594,33.238395,18.100721,82.434952,8.8755268,10.231456,7.6631536,55.406660,7.9468654,40.014174,9.0288018,34.999736,53.681601,50.700137,21.054556,32.530020,51.669881,62.562474,8.5908645
-31.517298,35.575088,50.145600,13.416639,15.937149,31.040403,18.525299,81.889678,8.8171537,11.713060,9.9587540,52.729931,5.4584767,37.095275,8.6318132,33.643790,55.752308,52.200661,20.252826,32.419075,51.340897,62.883097,9.2053422
-29.061200,36.005268,50.040653,13.733680,15.305958,31.915118,17.779869,83.170746,9.0482533,11.763087,10.819036,53.570006,7.5002274,37.190276,9.0002666,34.871776,53.824467,50.519661,19.854428,31.594260,53.439764,64.512335,10.518407
-33.721184,35.445389,49.152426,14.605595,16.959271,32.215659,16.611992,82.549850,6.6609943,10.047444,10.853480,52.364998,6.4214579,38.680434,9.4884748,33.507624,54.008380,51.514224,20.320877,31.363029,51.706489,62.864384,8.2189167
-31.589500,35.326393,49.030902,14.025187,17.507301,32.109459,17.125333,81.602550,8.8446466,11.411783,7.2917598,54.812730,7.5059667,37.295478,9.5455250,35.534885,56.223623,51.545319,18.035837,33.229297,50.513532,65.163782,8.9616662
-32.917585,36.022469,51.374705,13.647682,15.004971,32.211823,16.826976,81.010648,10.585604,9.1790960,9.9823405,54.770449,8.5461215,39.197117,9.8912353,36.662257,53.792594,50.158946,19.995764,32.877822,50.686780,66.562159,9.3167806
-28.815902,34.210529,50.152559,14.324404,15.272061,32.119936,19.817482,83.602220,8.0172803,9.6633196,8.6039808,54.323792,7.6755126,37.511955,8.4379232,35.068635,54.326412,51.802827,21.137195,32.603139,49.782492,64.005042,9.1039004
-30.308531,35.842016,51.213178,11.631349,15.930779,32.170963,16.901908,83.173602,9.3148043,12.976222,7.2746770,54.604880,8.1834822,37.833390,8.4543147,35.932758,55.181626,50.827067,20.384385,34.169780,51.441453,64.799369,9.5985588
-27.764844,35.359230,50.423778,13.549323,14.881023,31.506710,17.401794,83.862101,8.6275160,11.358552,8.6557517,54.850169,5.9411925,37.436869,9.7180362,35.065036,54.766243,51.202747,20.586970,34.104654,51.513069,63.389469,9.9332495
-27.471884,35.954200,49.833340,14.188383,16.379673,33.398284,17.760050,82.918275,8.7781423,12.368488,9.2468358,52.575018,5.9978469,38.882948,10.279425,36.316356,53.730681,51.191748,20.150021,33.295979,49.491139,64.898792,7.3796708
-32.245037,34.367744,49.977108,14.733503,16.021508,34.240165,17.752947,81.963581,10.156589,10.579676,11.048061,52.666457,8.1877694,37.592944,10.456405,36.767006,54.517920,52.515610,20.790019,31.626762,52.327394,65.905413,10.037999
-29.476000,35.087016,51.602076,14.183332,17.450689,30.952192,18.147021,82.594141,8.7496913,10.052894,9.6818165,54.603768,8.5323978,38.792555,8.4291858,35.284906,53.132042,51.465486,18.989086,33.026156,49.582323,64.172009,9.1005114
-38.191886,35.185884,51.406136,16.178481,16.249361,32.589222,15.381685,82.686155,9.4957320,10.726661,9.0907514,53.931948,7.5895809,37.150578,8.5881966,38.589540,54.837496,51.194597,22.396846,31.512910,49.599905,66.572526,8.9511298
-30.625201,34.521562,50.786146,14.158393,16.208433,33.578057,17.416245,83.099655,10.052914,9.8457019,8.8527948,53.327879,7.3381616,36.097308,9.7619561,36.614525,54.085901,50.751993,20.180721,30.128350,50.227683,66.038246,8.3406172
-32.232545,34.706049,50.803456,15.000010,17.587449,32.635951,17.994018,83.561143,9.5448808,8.2356175,9.8437969,53.142325,7.0237453,36.756963,8.7508250,35.469812,52.883474,50.866310,19.954722,31.104427,50.036302,63.403331,8.6208331
-26.502036,34.592196,49.711764,14.262372,17.627628,32.536254,17.111719,82.857656,9.9204974,11.245694,8.3689456,54.425239,8.3946130,37.581500,9.5383089,34.249523,53.623007,51.142409,19.871908,31.226216,51.968519,64.478889,8.2604714
-29.944598,33.441869,48.662377,14.760326,16.283420,31.391844,17.361900,83.976341,8.8880192,11.863002,8.5108176,53.218295,6.2092197,39.700658,10.167566,34.374357,53.858469,50.790728,20.887922,31.381161,50.214117,63.521606,8.4883769
-29.454040,33.516481,48.655034,13.253585,17.637099,31.980432,18.268724,84.594287,9.2629251,10.854349,8.5732624,53.330163,7.8754214,38.252216,9.5124526,35.771496,53.918975,51.639989,17.949532,32.551696,51.285741,65.251356,9.9422418
-29.855738,34.992886,50.613292,13.226189,16.997879,33.062880,16.280594,83.739704,9.6900423,11.064508,8.2813728,54.793281,8.0721761,38.468972,9.2912887,36.474794,56.806283,51.743622,19.601649,31.233959,49.865658,65.051797,8.5675639
-35.952690,31.346432,48.503714,13.676183,16.631603,31.849398,18.938429,82.485001,7.7847438,10.033076,8.2340070,53.030793,8.5089040,39.271845,8.4007448,34.695821,54.112625,49.979588,19.999734,31.795430,50.027081,62.910440,9.3891537
-38.853128,32.951268,50.739089,13.633116,16.671744,33.791088,16.982001,83.226563,7.4429662,11.316088,9.7078582,51.432261,10.850298,39.108479,9.0360987,36.830820,54.570303,52.655834,20.882624,31.088521,51.252082,63.871296,8.2320167
-36.605489,32.256613,49.829437,15.282750,17.321831,32.880813,16.505517,83.125961,10.294329,11.773148,10.518954,53.768483,7.2026682,38.784537,10.245550,36.312540,54.734925,51.433468,20.898389,35.287943,51.069446,62.284905,9.3607461
-34.577970,34.266339,50.734624,13.365423,16.841037,33.935464,17.336696,81.647397,9.6540145,9.9583865,10.113327,55.065102,8.9355409,38.281754,9.2524942,33.523571,53.855009,49.683450,21.746183,31.727918,48.685183,64.734721,9.4859141
-31.583319,32.864459,49.672893,12.948391,15.509704,32.056771,18.918668,84.581457,7.9277764,11.850496,9.8357858,52.757872,6.6649546,37.775473,7.4450463,34.753545,54.996583,50.575363,20.279458,31.833057,49.781462,65.816758,8.9842217
-26.874037,33.626516,49.447837,12.514270,16.543623,32.649061,17.006367,84.474001,8.7346169,11.528877,9.7499936,54.558966,7.0511151,37.402309,8.2627842,35.618934,53.719477,49.511593,20.527377,32.203317,51.239409,65.439122,7.6755845
-26.787296,33.860814,48.145996,12.682031,16.748351,33.651812,16.966743,81.608980,8.1898363,11.528787,9.3928699,54.511046,7.9379867,36.972824,9.1088324,36.181490,53.508220,50.631085,20.507516,33.366259,51.499066,64.735924,8.8835264
-28.219647,34.151087,48.259336,12.235512,16.312376,34.295425,16.508905,82.603459,7.3681764,11.321621,9.4655298,54.477574,7.3326453,37.189663,9.5963008,35.866936,54.259496,50.311151,21.032146,32.932855,51.347577,65.311895,8.7556481
